Component,Document,Tag,URL,Agency
USCIS,Dream Harbor Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Dream_Harbor_Regional_Center.pdf,DHS
USCIS,Rock Hill Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Rock_Hill_Regional_Center_LLC.pdf,DHS
USCIS,FutureCare Regional Center of Southern California Inc,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/FutureCare_Regional_Center_of_Southern_California_Inc.pdf,DHS
USCIS,Charter Investor Financial Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Charter_Investor_Financial_Regional_Center_LLC.pdf,DHS
USCIS,Adirondack Regional Center of New York LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Adirondack_Regional_Center_of_New_York_LLC.pdf,DHS
USCIS,Eastern Plumas County Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Eastern_Plumas_County_Regional_Center_LLC.pdf,DHS
USCIS,Immigration Funds LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Immigration_Funds_LLC.pdf,DHS
USCIS,Dallas Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Dallas_Regional_Center.pdf,DHS
USCIS,Ohio Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Ohio_Regional_Center_LLC.pdf,DHS
USCIS,EB5 Express LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/EB5_Express_LLC.pdf,DHS
USCIS,Arkansas Regional Economic Development Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Arkansas_Regional_Economic_Development_Center_LLC.pdf,DHS
USCIS,The Z Global Corporation,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/The_Z_Global_Corporation.pdf,DHS
USCIS,USA Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/USA_Regional_Center_LLC.pdf,DHS
USCIS,Mariana Stones Corporation LTD,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Mariana_Stones_Corporation_LTD.pdf,DHS
USCIS,NatureAll Co Inc,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/NatureAll_Co_Inc.pdf,DHS
USCIS,Diamond City Montana EB-5 Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Diamond_City_Montana_EB-5_Regional_Center.pdf,DHS
USCIS,Puget Sound Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Puget_Sound_Regional_Center_LLC.pdf,DHS
USCIS,Eight Islands Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Eight_Islands_Regional_Center_LLC.pdf,DHS
USCIS,New York Pioneer Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/New_York_Pioneer_Regional_Center.pdf,DHS
USCIS,Optima Arizona Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Optima_Arizona_Regional_Center_LLC.pdf,DHS
USCIS,DRC Capital Partners LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/DRC_Capital_Partners_LLC.pdf,DHS
USCIS,EW Lake Tahoe Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/EW_Lake_Tahoe_Regional_Center_LLC.pdf,DHS
USCIS,Acic Management Inc,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Acic_Management_Inc.pdf,DHS
USCIS,New York Green Hotel Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/New_York_Green_Hotel_Regional_Center_LLC.pdf,DHS
USCIS,Westgate Orlando Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Westgate_Orlando_Regional_Center_LLC.pdf,DHS
USCIS,North American Center for Foreign Investments LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/North_American_Center_for_Foreign_Investments_LLC.pdf,DHS
USCIS,Petrosam LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Petrosam_LLC.pdf,DHS
USCIS,Alaska Gold and Mining Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Alaska_Gold_and_Mining_Regional_Center_LLC.pdf,DHS
USCIS,Liberty West Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Liberty_West_Regional_Center_LLC.pdf,DHS
USCIS,Florida Gateway Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Florida_Gateway_Regional_Center.pdf,DHS
USCIS,Green Card Gateway Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Green_Card_Gateway_Regional_Center.pdf,DHS
USCIS,Washington Center for Foreign Investment LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Washington_Center_for_Foreign_Investment_LLC.pdf,DHS
USCIS,San Gabriel Valley Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/San_Gabriel_Valley_Regional_Center_LLC.pdf,DHS
USCIS,FreeMind Films Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/FreeMind_Films_Regional_Center_LLC.pdf,DHS
USCIS,Leaf Fischer Investment Group LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Leaf_Fischer_Investment_Group_LLC.pdf,DHS
USCIS,Idaho Global Investment Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Idaho_Global_Investment_Center_LLC.pdf,DHS
USCIS,Pacific Proton Therapy Regional Center Beverly Medical Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Pacific_Proton_Therapy_Regional_Center_Beverly_Medical_Regional_Center.pdf,DHS
USCIS,Medical Investments in Texas Regional Center MEDITEX,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Medical_Investments_in_Texas_Regional_Center_MEDITEX.pdf,DHS
USCIS,American Development and Investment Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/American_Development_and_Investment_Regional_Center_LLC.pdf,DHS
USCIS,Bay Area Regional Center LLC BARC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Bay_Area_Regional_Center_LLC_BARC.pdf,DHS
USCIS,Path America SnoCo LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Path_America_SnoCo_LLC.pdf,DHS
USCIS,Mid Atlantic EB5 Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Mid_Atlantic_EB5_Regional_Center_LLC.pdf,DHS
USCIS,Montana Energy Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Montana_Energy_Regional_Center.pdf,DHS
USCIS,Marianas Investment Co LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Marianas_Investment_Co_LLC.pdf,DHS
USCIS,Dominion Mid Atlantic Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Dominion_Mid_Atlantic_Regional_Center.pdf,DHS
USCIS,Northern Illinois Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Northern_Illinois_Regional_Center.pdf,DHS
USCIS,Arizona Alternative Energy Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Arizona_Alternative_Energy_Center_LLC.pdf,DHS
USCIS,Detroit Immigrant Investor Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Detroit_Immigrant_Investor_Regional_Center.pdf,DHS
USCIS,Lake Elsinore Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Lake_Elsinore_Regional_Center.pdf,DHS
USCIS,Yellowstone Montana Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Yellowstone_Montana_Regional_Center_LLC.pdf,DHS
USCIS,Virginia Center for Foreign Investment and Job Creation LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Virginia_Center_for_Foreign_Investment_and_Job_Creation_LLC.pdf,DHS
USCIS,American EB 5 Centers LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/American_EB_5_Centers_LLC.pdf,DHS
USCIS,Resource Regional Center Michigan LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Resource_Regional_Center_Michigan_LLC.pdf,DHS
USCIS,Alabama EB 5 Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Alabama_EB_5_Regional_Center_LLC.pdf,DHS
USCIS,EB 5 South Florida Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/EB_5_South_Florida_Regional_Center_LLC.pdf,DHS
USCIS,Harris Investment Immigration Fund LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Harris_Investment_Immigration_Fund_LLC.pdf,DHS
USCIS,Harris Real Estate Fund LLC formerly US Federal Investment Immigration Fund,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Harris_Real_Estate_Fund_LLC_formerly_US_Federal_Investment_Immigration_Fund.pdf,DHS
USCIS,US EB5 New York City Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/US_EB5_New_York_City_Regional_Center_LLC.pdf,DHS
USCIS,California Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/California_Regional_Center_LLC.pdf,DHS
USCIS,Washington Development Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Washington_Development_Regional_Center.pdf,DHS
USCIS,The Lawrence Economic Development Corporation,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/The_Lawrence_Economic_Development_Corporation.pdf,DHS
USCIS,American Gateway Investments LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/American_Gateway_Investments_LLC.pdf,DHS
USCIS,Palm Beach Raceway LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Palm_Beach_Raceway_LLC.pdf,DHS
USCIS,US EB5 Nevada Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/US_EB5_Nevada_Regional_Center_LLC.pdf,DHS
USCIS,US EB-5 Florida Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/US_EB-5_Florida_Regional_Center_LLC.pdf,DHS
USCIS,Global Investment Consulting Inc,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Global_Investment_Consulting_Inc.pdf,DHS
USCIS,Middle Georgia Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Middle_Georgia_Regional_Center.pdf,DHS
USCIS,Hidalgo McAllen Reynosa Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Hidalgo_McAllen_Reynosa_Regional_Center_LLC.pdf,DHS
USCIS,WRC EB5 Regional Center Inc,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/WRC_EB5_Regional_Center_Inc.pdf,DHS
USCIS,MCIG Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/MCIG_Regional_Center.pdf,DHS
USCIS,Velocity Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Velocity_Regional_Center_LLC.pdf,DHS
USCIS,Path America KingCo LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Path_America_KingCo_LLC.pdf,DHS
USCIS,U.S. Investment Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/U.S._Investment_Regional_Center_LLC.pdf,DHS
USCIS,Luca Energy Fund LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Luca_Energy_Fund_LLC.pdf,DHS
USCIS,Chicago Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Chicago_Regional_Center.pdf,DHS
USCIS,Twin Development LLC Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Twin_Development_LLC_Regional_Center.pdf,DHS
USCIS,Spring Hill Homes LP Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Spring_Hill_Homes_LP_Regional_Center.pdf,DHS
USCIS,USA Lifestyles Inc,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/USA_Lifestyles_Inc.pdf,DHS
USCIS,Next Bay Properties LLC Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Next_Bay_Properties_LLC_Regional_Center_0.pdf,DHS
USCIS,EB5 Michigan Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/EB5_Michigan_Regional_Center_LLC.pdf,DHS
USCIS,SZNW Regional Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/SZNW_Regional_Center_LLC.pdf,DHS
USCIS,Front Burner Restaurants Regional Center Southern California,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Front_Burner_Restaurants_Regional_Center_Southern_California.pdf,DHS
USCIS,New Jersey Liberty Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/New_Jersey_Liberty_Regional_Center.pdf,DHS
USCIS,Coastal Carolina Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Coastal_Carolina_Regional_Center.pdf,DHS
USCIS,Louisiana Mississippi Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Louisiana_Mississippi_Regional_Center.pdf,DHS
USCIS,Tennessee Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/Tennessee_Regional_Center.pdf,DHS
USCIS,US HITEC Regional Center,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/US_HITEC_Regional_Center.pdf,DHS
USCIS,LaSalle County Business Development Center LLC,EB-5 Regional Center Termination Notices,https://www.uscis.gov/sites/default/files/document/foia/LaSalle_County_Business_Development_Center_LLC.pdf,DHS
